1464798651.79 , 56.87 , 60.28 , 25.1 , 21.85 , 23.1 , 62.23 , 67.29 , 28.89 
1464798651.91 , 36.35 , 35.95 , 24.49 , 16.0 , 18.43 , 34.59 , 34.38 , 17.45 
1464798652.04 , 99.55 , 114.65 , 99.95 , 107.49 , 107.37 , 110.15 , 106.88 , 107.65 
1464798652.16 , 63.34 , 69.1 , 63.34 , 63.93 , 64.08 , 61.28 , 67.35 , 63.72 
1464798652.29 , 31.43 , 31.97 , 24.15 , 17.7 , 22.14 , 31.12 , 32.91 , 19.67 
1464798652.41 , 53.43 , 54.78 , 13.21 , 14.78 , 19.13 , 55.75 , 50.95 , 22.99 
1464798652.53 , 56.15 , 58.34 , 27.06 , 25.86 , 32.99 , 67.86 , 69.25 , 31.33 
1464798652.66 , 61.33 , 61.65 , 21.03 , 19.56 , 25.0 , 58.61 , 64.03 , 26.71 
1464798652.78 , 55.42 , 59.24 , 61.36 , 55.83 , 57.45 , 59.23 , 57.52 , 52.35 
1464798652.91 , 79.17 , 82.87 , 78.36 , 70.68 , 67.55 , 70.94 , 67.29 , 71.92 
1464798653.04 , 122.71 , 134.29 , 122.77 , 123.66 , 125.32 , 127.57 , 122.72 , 124.93 
1464798653.16 , 56.42 , 60.57 , 25.49 , 30.85 , 29.21 , 63.4 , 61.61 , 28.49 
1464798653.29 , 56.16 , 55.61 , 23.09 , 20.71 , 21.07 , 58.39 , 64.33 , 30.13 
1464798653.41 , 57.65 , 55.05 , 21.1 , 19.26 , 23.03 , 55.64 , 60.12 , 26.75 
1464798653.54 , 47.01 , 45.2 , 9.3 , 9.84 , 17.08 , 51.05 , 52.92 , 15.48 
1464798653.66 , 52.94 , 51.67 , 17.19 , 13.94 , 19.07 , 54.51 , 62.82 , 26.31 
1464798653.78 , 56.4 , 54.86 , 17.14 , 15.73 , 21.04 , 57.94 , 64.07 , 26.43 
1464798653.91 , 59.63 , 61.4 , 30.98 , 21.83 , 27.06 , 63.55 , 72.24 , 33.31 
1464798654.03 , 62.35 , 61.56 , 28.96 , 29.42 , 33.46 , 66.68 , 70.0 , 39.58 
1464798654.16 , 48.25 , 48.21 , 15.19 , 12.07 , 13.22 , 51.15 , 54.91 , 17.36 
1464798654.28 , 53.68 , 53.9 , 17.14 , 15.39 , 23.07 , 59.0 , 63.58 , 26.28 
1464798654.41 , 50.49 , 47.83 , 13.23 , 9.69 , 15.14 , 49.82 , 52.19 , 17.39 
1464798654.53 , 55.68 , 57.2 , 28.99 , 23.81 , 30.97 , 59.88 , 64.31 , 24.46 
1464798654.65 , 52.44 , 55.02 , 19.12 , 12.43 , 23.01 , 54.06 , 65.31 , 22.48 

